Deployment,datetime,C_DPM,C_DPH,Match,F_DPM,F_DPH,Filter
5,14/11/2021 03:59,12,1,1,4,1,HML
5,14/11/2021 04:59,2,1,1,12,1,HML
5,14/11/2021 05:59,10,1,1,5,1,HML
5,14/11/2021 06:59,4,1,1,11,1,HML
5,14/11/2021 07:59,6,1,1,8,1,HML
5,14/11/2021 08:59,3,1,1,13,1,HML
5,14/11/2021 09:59,0,0,0,2,1,HML
5,14/11/2021 10:59,0,0,1,0,0,HML
5,14/11/2021 11:59,0,0,1,0,0,HML
5,14/11/2021 12:59,0,0,0,1,1,HML
5,14/11/2021 13:59,0,0,1,0,0,HML
5,14/11/2021 14:59,0,0,1,0,0,HML
5,14/11/2021 15:59,0,0,1,0,0,HML
5,14/11/2021 16:59,2,1,0,0,0,HML
5,14/11/2021 17:59,35,1,1,4,1,HML
5,14/11/2021 18:59,51,1,1,38,1,HML
5,14/11/2021 19:59,1,1,1,53,1,HML
5,14/11/2021 20:59,0,0,0,8,1,HML
5,14/11/2021 21:59,2,1,0,0,0,HML
5,14/11/2021 22:59,0,0,0,1,1,HML
5,14/11/2021 23:59,0,0,0,2,1,HML
5,15/11/2021 00:59,1,1,1,1,1,HML
5,15/11/2021 01:59,4,1,1,14,1,HML
5,15/11/2021 02:59,6,1,1,14,1,HML
5,15/11/2021 03:59,0,0,0,4,1,HML
5,15/11/2021 04:59,0,0,1,0,0,HML
5,15/11/2021 05:59,0,0,1,0,0,HML
5,15/11/2021 06:59,2,1,0,0,0,HML
5,15/11/2021 07:59,5,1,1,7,1,HML
5,15/11/2021 08:59,15,1,1,8,1,HML
5,15/11/2021 09:59,38,1,1,15,1,HML
5,15/11/2021 10:59,22,1,1,39,1,HML
5,15/11/2021 11:59,25,1,1,28,1,HML
5,15/11/2021 12:59,4,1,1,27,1,HML
5,15/11/2021 13:59,0,0,0,3,1,HML
5,15/11/2021 14:59,15,1,0,0,0,HML
5,15/11/2021 15:59,23,1,1,14,1,HML
5,15/11/2021 16:59,0,0,0,14,1,HML
5,15/11/2021 17:59,0,0,1,0,0,HML
5,15/11/2021 18:59,0,0,1,0,0,HML
5,15/11/2021 19:59,9,1,0,0,0,HML
5,15/11/2021 20:59,0,0,0,9,1,HML
5,15/11/2021 21:59,0,0,1,0,0,HML
5,15/11/2021 22:59,0,0,1,0,0,HML
5,15/11/2021 23:59,0,0,1,0,0,HML
5,16/11/2021 00:59,0,0,1,0,0,HML
5,16/11/2021 01:59,0,0,1,0,0,HML
5,16/11/2021 02:59,0,0,1,0,0,HML
5,16/11/2021 03:59,0,0,1,0,0,HML
5,16/11/2021 04:59,0,0,1,0,0,HML
5,16/11/2021 05:59,0,0,1,0,0,HML
5,16/11/2021 06:59,8,1,0,0,0,HML
5,16/11/2021 07:59,0,0,0,9,1,HML
5,16/11/2021 08:59,0,0,1,0,0,HML
5,16/11/2021 09:59,0,0,1,0,0,HML
5,16/11/2021 10:59,0,0,1,0,0,HML
5,16/11/2021 11:59,0,0,1,0,0,HML
5,16/11/2021 12:59,1,1,0,0,0,HML
5,16/11/2021 13:59,0,0,1,0,0,HML
5,16/11/2021 14:59,0,0,1,0,0,HML
5,16/11/2021 15:59,0,0,0,1,1,HML
5,16/11/2021 16:59,0,0,1,0,0,HML
5,16/11/2021 17:59,0,0,1,0,0,HML
5,16/11/2021 18:59,0,0,1,0,0,HML
5,16/11/2021 19:59,0,0,1,0,0,HML
5,16/11/2021 20:59,0,0,1,0,0,HML
5,16/11/2021 21:59,0,0,1,0,0,HML
5,16/11/2021 22:59,0,0,1,0,0,HML
5,16/11/2021 23:59,0,0,1,0,0,HML
5,17/11/2021 00:59,0,0,1,0,0,HML
5,17/11/2021 01:59,0,0,1,0,0,HML
5,17/11/2021 02:59,0,0,1,0,0,HML
5,17/11/2021 03:59,0,0,1,0,0,HML
5,17/11/2021 04:59,0,0,1,0,0,HML
5,17/11/2021 05:59,0,0,0,1,1,HML
5,17/11/2021 06:59,0,0,1,0,0,HML
5,17/11/2021 07:59,1,1,0,0,0,HML
5,17/11/2021 08:59,0,0,0,1,1,HML
5,17/11/2021 09:59,0,0,1,0,0,HML
5,17/11/2021 10:59,3,1,0,0,0,HML
